,year,month,day,part_of_day,weather_id,severe,temp_min,temp_max
1095,2017,6,1,2,800.0,0.0,62.29999999999999,67.1
1096,2017,6,1,3,800.0,0.0,69.5,74.89999999999999
1097,2017,6,1,4,800.5,0.0,56.00000000000001,62.300000000000004
1098,2017,6,2,1,800.3333333333334,0.0,49.699999999999996,59.0
1099,2017,6,2,2,801.8333333333334,0.0,63.199999999999996,73.7
1100,2017,6,2,3,802.3333333333334,0.0,72.80000000000001,81.2
1101,2017,6,2,4,800.5,0.0,60.5,67.7
1102,2017,6,3,1,800.3333333333334,0.0,50.9,59.6
1103,2017,6,3,2,800.6666666666666,0.0,68.60000000000001,73.10000000000001
1104,2017,6,3,3,801.0,0.0,71.0,79.39999999999999
1105,2017,6,3,4,800.0,0.0,59.0,69.8
1106,2017,6,4,1,601.0,0.0,61.400000000000006,69.8
1107,2017,6,4,2,643.8571428571429,0.0,70.82857142857144,75.45714285714284
1108,2017,6,4,3,801.0,0.0,82.7,86.30000000000001
1109,2017,6,4,4,701.3333333333334,0.0,65.3,72.2
1110,2017,6,5,1,741.1428571428571,0.0,56.685714285714276,63.371428571428574
1111,2017,6,5,2,804.0,0.0,59.900000000000006,66.2
1112,2017,6,5,3,801.6666666666666,0.0,64.40000000000002,69.2
1113,2017,6,5,4,672.8571428571429,0.0,60.542857142857144,68.25714285714287
1114,2017,6,6,1,801.6666666666666,0.0,52.4,56.0
1115,2017,6,6,2,742.5,0.0,61.699999999999996,67.7
1116,2017,6,6,3,662.5,0.0,60.5,65.60000000000001
1117,2017,6,6,4,751.3333333333334,0.0,55.699999999999996,58.699999999999996
1118,2017,6,7,1,800.0,0.0,51.800000000000004,55.699999999999996
1119,2017,6,7,2,800.0,0.0,64.7,69.2
1120,2017,6,7,3,800.0,0.0,69.8,74.00000000000001
1121,2017,6,7,4,800.6666666666666,0.0,55.69999999999999,61.1
1122,2017,6,8,1,777.4285714285714,0.0,47.685714285714276,56.17142857142857
1123,2017,6,8,2,800.3333333333334,0.0,67.7,71.6
1124,2017,6,8,3,751.0,0.0,72.2,76.7
1125,2017,6,8,4,800.0,0.0,56.00000000000001,61.4
1126,2017,6,9,1,700.0,0.0,56.0,60.5
1127,2017,6,9,2,471.57142857142856,0.0,63.11428571428571,70.82857142857142
1128,2017,6,9,3,545.4285714285714,0.0,70.57142857142857,80.34285714285716
1129,2017,6,9,4,673.0,0.0,60.285714285714285,67.48571428571428
1130,2017,6,10,1,763.2857142857143,0.0,56.94285714285714,65.94285714285715
1131,2017,6,10,2,800.0,0.0,77.89999999999999,83.60000000000001
1132,2017,6,10,3,800.0,0.0,83.60000000000001,88.69999999999999
1133,2017,6,10,4,749.1428571428571,0.0,62.857142857142854,69.54285714285713
1134,2017,6,11,1,800.0,0.0,69.8,73.7
1135,2017,6,11,2,800.1666666666666,0.0,80.6,84.5
1136,2017,6,11,3,800.0,0.0,86.0,91.09999999999998
1137,2017,6,11,4,800.0,0.0,74.3,78.8
1138,2017,6,12,1,800.0,0.0,69.2,74.30000000000001
1139,2017,6,12,2,800.3333333333334,0.0,83.0,87.5
1140,2017,6,12,3,800.3333333333334,0.0,88.39999999999999,92.60000000000001
1141,2017,6,12,4,800.5,0.0,74.3,81.8
1142,2017,6,13,1,800.6666666666666,0.0,70.10000000000001,77.0
1143,2017,6,13,2,802.1666666666666,0.0,80.89999999999999,89.0
1144,2017,6,13,3,800.3333333333334,0.0,80.0,89.30000000000001
1145,2017,6,13,4,800.5,0.0,71.9,81.50000000000001
1146,2017,6,14,1,783.5,0.0,66.5,70.7
1147,2017,6,14,2,506.9166666666667,0.08333333333333333,71.75,81.95
1148,2017,6,14,3,700.0,0.0,77.89999999999999,83.3
1149,2017,6,14,4,801.3333333333334,0.0,68.60000000000001,74.6
1150,2017,6,15,1,638.8888888888889,0.0,67.19999999999999,70.4
1151,2017,6,15,2,677.75,0.125,72.5,83.3
1152,2017,6,15,3,550.8571428571429,0.0,75.97142857142858,86.00000000000001
1153,2017,6,15,4,707.4285714285714,0.0,69.28571428571429,76.48571428571428
1154,2017,6,16,1,735.0,0.0,64.65714285714286,69.28571428571429
1155,2017,6,16,2,801.6666666666666,0.0,75.8,82.7
1156,2017,6,16,3,707.4285714285714,0.0,76.74285714285713,85.22857142857143
1157,2017,6,16,4,800.6666666666666,0.0,68.60000000000001,75.5
1158,2017,6,17,1,800.0,0.0,66.2,72.49999999999999
1159,2017,6,17,2,801.5,0.0,78.2,84.5
1160,2017,6,17,3,755.0,0.0,81.80000000000001,88.39999999999999
1161,2017,6,17,4,740.6666666666666,0.0,69.8,76.7
1162,2017,6,18,1,752.3333333333334,0.16666666666666666,73.39999999999999,77.0
1163,2017,6,18,2,705.6666666666666,0.0,77.3,80.9
1164,2017,6,18,3,754.1666666666666,0.0,77.89999999999999,84.2
1165,2017,6,18,4,600.0,0.0,72.2,77.3
1166,2017,6,19,1,801.3333333333334,0.0,61.1,66.2
1167,2017,6,19,2,657.3333333333334,0.0,71.3,76.39999999999999
1168,2017,6,19,3,582.5,0.0,65.075,72.725
1169,2017,6,19,4,592.6666666666666,0.0,63.999999999999986,69.8
1170,2017,6,20,1,800.6666666666666,0.0,57.5,61.1
1171,2017,6,20,2,801.1666666666666,0.0,70.39999999999999,73.7
1172,2017,6,20,3,658.6666666666666,0.0,65.3,74.60000000000001
1173,2017,6,20,4,754.8333333333334,0.0,59.0,63.80000000000001
1174,2017,6,21,1,764.1428571428571,0.0,52.82857142857143,60.02857142857143
1175,2017,6,21,2,800.6666666666666,0.0,68.17640000000003,70.87640000000003
1176,2017,6,21,3,802.0,0.0,71.6,76.7
1177,2017,6,21,4,800.3333333333334,0.0,58.70000000000001,64.4
1178,2017,6,22,1,600.5,0.0,62.0,67.10000000000001
1179,2017,6,22,2,700.0,0.0,72.5,81.2
1180,2017,6,22,3,606.9,0.0,75.74000000000001,83.84
1181,2017,6,22,4,593.7777777777778,0.0,66.4,70.8
1182,2017,6,23,1,563.1111111111111,0.0,70.80000000000001,73.0
1183,2017,6,23,2,704.25,0.125,71.6,75.425
1184,2017,6,23,3,801.6666666666666,0.0,74.3,77.89999999999999
1185,2017,6,23,4,701.1666666666666,0.0,70.99999999999999,74.0
1186,2017,6,24,1,800.6666666666666,0.0,61.1,65.30000000000001
1187,2017,6,24,2,801.6666666666666,0.0,71.89999999999999,74.89999999999999
1188,2017,6,24,3,801.3333333333334,0.0,74.0165,77.01650000000001
1189,2017,6,24,4,800.5,0.0,63.800000000000004,69.2
1190,2017,6,25,1,653.8333333333334,0.0,55.699999999999996,61.1
1191,2017,6,25,2,802.6666666666666,0.0,65.0,69.2
1192,2017,6,25,3,567.6666666666666,0.0,62.6,71.89999999999999
1193,2017,6,25,4,802.8333333333334,0.0,59.6,65.30000000000001
1194,2017,6,26,1,800.3333333333334,0.0,54.78500000000002,57.78500000000002
1195,2017,6,26,2,802.6666666666666,0.0,64.4,68.60000000000001
1196,2017,6,26,3,603.8333333333334,0.0,66.8,70.7
1197,2017,6,26,4,707.6666666666666,0.0,55.400000000000006,62.0
1198,2017,6,27,1,802.6666666666666,0.0,51.800000000000004,55.099999999999994
1199,2017,6,27,2,801.5,0.0,64.10000000000001,66.8
1200,2017,6,27,3,802.1666666666666,0.0,69.8,73.10000000000001
1201,2017,6,27,4,754.3333333333334,0.0,55.70000000000001,60.800000000000004
1202,2017,6,28,1,800.0,0.0,52.70000000000001,58.4
1203,2017,6,28,2,800.3333333333334,0.0,70.39999999999999,74.0
1204,2017,6,28,3,686.8571428571429,0.0,72.37142857142858,77.0
1205,2017,6,28,4,707.0,0.0,59.9,66.5
1206,2017,6,29,1,637.3333333333334,0.0,66.5,71.60000000000001
1207,2017,6,29,2,654.3333333333334,0.0,75.49999999999999,80.3
1208,2017,6,29,3,801.6666666666666,0.0,83.0,87.2
1209,2017,6,29,4,650.8333333333334,0.0,71.0,76.39999999999999
1210,2017,6,30,1,591.8181818181819,0.0,67.67272727272729,69.47272727272725
1211,2017,6,30,2,803.0,0.0,76.10000000000001,79.7
1212,2017,6,30,3,513.6666666666666,0.16666666666666666,71.59999999999998,77.00000000000001
1213,2017,6,30,4,580.5,0.0,70.25,74.3
1214,2017,7,1,1,718.1666666666666,0.0,67.10000000000001,69.8
1215,2017,7,1,2,589.2857142857143,0.14285714285714285,72.62857142857142,79.3142857142857
1216,2017,7,1,3,754.1666666666666,0.0,78.8,83.60000000000001
1217,2017,7,1,4,730.0,0.0,67.48571428571428,72.11428571428571
1218,2017,7,2,1,801.3333333333334,0.0,65.61695000000002,67.41695000000003
1219,2017,7,2,2,800.3333333333334,0.0,76.39999999999999,79.10000000000001
1220,2017,7,2,3,800.5,0.0,78.2,83.30000000000001
1221,2017,7,2,4,738.5,0.0,67.40000000000002,74.3
1222,2017,7,3,1,623.4444444444445,0.1111111111111111,62.800000000000004,68.0
1223,2017,7,3,2,788.6666666666666,0.0,71.60000000000001,74.0
1224,2017,7,3,3,802.5,0.0,74.89999999999999,80.60000000000001
1225,2017,7,3,4,750.6666666666666,0.0,65.0,73.10000000000001
1226,2017,7,4,1,783.5,0.0,57.20000000000001,63.5
1227,2017,7,4,2,800.0,0.0,71.6,76.39999999999999
1228,2017,7,4,3,802.0,0.0,76.7,81.8
1229,2017,7,4,4,750.0,0.0,63.800000000000004,69.8
1230,2017,7,5,1,708.7777777777778,0.0,55.800000000000004,64.2
1231,2017,7,5,2,800.0,0.0,76.39999999999999,80.6
1232,2017,7,5,3,800.0,0.0,80.3,83.89999999999999
1233,2017,7,5,4,770.3333333333334,0.0,64.39999999999999,71.89999999999999
1234,2017,7,6,1,800.0,0.0,61.400000000000006,67.7
1235,2017,7,6,2,800.0,0.0,77.60000000000001,81.5
1236,2017,7,6,3,800.0,0.0,81.2,87.2
1237,2017,7,6,4,800.0,0.0,66.8,74.90000000000002
1238,2017,7,7,1,466.64285714285717,0.14285714285714285,66.20000000000002,70.82857142857142
1239,2017,7,7,2,800.5,0.0,76.10000000000001,80.0
1240,2017,7,7,3,527.1111111111111,0.0,72.60000000000001,82.60000000000001
1241,2017,7,7,4,505.8333333333333,0.0,67.25000000000001,75.2
1242,2017,7,8,1,800.3333333333334,0.0,62.900000000000006,65.9
1243,2017,7,8,2,802.0,0.0,68.89999999999999,73.39999999999999
1244,2017,7,8,3,801.3333333333334,0.0,73.69999999999999,77.60000000000001
1245,2017,7,8,4,750.0,0.0,65.89999999999999,70.39999999999999
1246,2017,7,9,1,800.0,0.0,55.699999999999996,62.900000000000006
1247,2017,7,9,2,800.3333333333334,0.0,73.7,77.60000000000001
1248,2017,7,9,3,802.1666666666666,0.0,77.3,81.2
1249,2017,7,9,4,800.0,0.0,63.800000000000004,69.8
1250,2017,7,10,1,431.875,0.0,63.95,70.025
1251,2017,7,10,2,565.0,0.0,66.69361538461538,69.04746153846152
1252,2017,7,10,3,752.0,0.16666666666666666,71.63915000000001,74.33915
1253,2017,7,10,4,784.3333333333334,0.0,67.10000000000001,72.5
1254,2017,7,11,1,714.3333333333334,0.0,66.19999999999999,70.2
1255,2017,7,11,2,757.25,0.0,74.29999999999998,79.25
1256,2017,7,11,3,705.5,0.16666666666666666,78.2,86.30000000000001
1257,2017,7,11,4,565.75,0.0,69.12499999999999,74.75
1258,2017,7,12,1,672.4285714285714,0.0,72.11428571428571,73.65714285714286
1259,2017,7,12,2,503.6363636363636,0.09090909090909091,72.25454545454545,77.4909090909091
1260,2017,7,12,3,750.6666666666666,0.0,77.30000000000001,81.8
1261,2017,7,12,4,530.2727272727273,0.09090909090909091,72.25454545454546,77.4909090909091
1262,2017,7,13,1,518.6153846153846,0.07692307692307693,72.70769230769231,74.64615384615385
1263,2017,7,13,2,786.5,0.0,76.7,80.3
1264,2017,7,13,3,801.8333333333334,0.0,80.3,82.39999999999999
1265,2017,7,13,4,700.25,0.0,73.4,78.57499999999999
1266,2017,7,14,1,783.8333333333334,0.0,67.1,70.39999999999999
1267,2017,7,14,2,801.5,0.0,72.5,77.60000000000001
1268,2017,7,14,3,802.0,0.0,76.10000000000001,81.2
1269,2017,7,14,4,784.8333333333334,0.0,69.2,74.0
1270,2017,7,15,1,802.3333333333334,0.0,60.79999999999999,65.00000000000001
1271,2017,7,15,2,803.0,0.0,70.99999999999999,74.89999999999999
1272,2017,7,15,3,800.0,0.0,75.8,80.3
1273,2017,7,15,4,800.8333333333334,0.0,66.2,71.89999999999999
1274,2017,7,16,1,801.6666666666666,0.0,63.20000000000001,68.0
1275,2017,7,16,2,678.5,0.0,71.825,79.7
1276,2017,7,16,3,803.0,0.0,72.50000000000001,79.7
1277,2017,7,16,4,800.0,0.0,63.80000000000001,70.99999999999999
1278,2017,7,17,1,723.625,0.0,57.65,62.60000000000001
1279,2017,7,17,2,801.8333333333334,0.0,69.8,73.39999999999999
1280,2017,7,17,3,801.3333333333334,0.0,74.89999999999999,79.99999999999999
1281,2017,7,17,4,784.5,0.0,62.900000000000006,68.3
1282,2017,7,18,1,735.0,0.0,59.771428571428565,66.45714285714287
1283,2017,7,18,2,800.6666666666666,0.0,76.7,80.3
1284,2017,7,18,3,787.5,0.0,79.99999999999999,85.10000000000001
1285,2017,7,18,4,760.5,0.0,65.3,73.4
1286,2017,7,19,1,750.8333333333334,0.0,68.0,74.60000000000001
1287,2017,7,19,2,788.0,0.0,81.2,85.39999999999999
1288,2017,7,19,3,750.3333333333334,0.0,80.9,89.59999999999998
1289,2017,7,19,4,753.8333333333334,0.0,69.8,77.0
1290,2017,7,20,1,717.5,0.0,70.10000000000001,74.9
1291,2017,7,20,2,800.0,0.0,79.10000000000001,83.60000000000001
1292,2017,7,20,3,802.5,0.0,81.8,86.0
1293,2017,7,20,4,749.1428571428571,0.0,71.85714285714286,77.0
1294,2017,7,21,1,749.1428571428571,0.0,69.54285714285713,74.68571428571428
1295,2017,7,21,2,800.0,0.0,79.39999999999999,83.60000000000001
1296,2017,7,21,3,800.0,0.0,81.5,87.5
1297,2017,7,21,4,784.3333333333334,0.0,72.80000000000001,80.0
1298,2017,7,22,1,551.0,0.0,72.80000000000001,77.60000000000001
1299,2017,7,22,2,618.5714285714286,0.0,74.68571428571428,80.34285714285714
1300,2017,7,22,3,709.0,0.0,78.5,86.0
1301,2017,7,22,4,701.3333333333334,0.0,74.3,78.5
1302,2017,7,23,1,786.1666666666666,0.0,68.0,71.60000000000001
1303,2017,7,23,2,803.5,0.0,75.2,79.7
1304,2017,7,23,3,654.1666666666666,0.0,75.8,83.60000000000001
1305,2017,7,23,4,785.5,0.0,70.7,75.2
1306,2017,7,24,1,718.1666666666666,0.0,64.40000000000002,68.3
1307,2017,7,24,2,720.0,0.0,66.2,69.2
1308,2017,7,24,3,802.1666666666666,0.0,70.10000000000001,74.0
1309,2017,7,24,4,800.3333333333334,0.0,66.2,71.0
1310,2017,7,25,1,783.5,0.0,53.900000000000006,60.800000000000004
1311,2017,7,25,2,800.0,0.0,71.6,74.60000000000001
1312,2017,7,25,3,800.0,0.0,74.30000000000001,79.1
1313,2017,7,25,4,800.0,0.0,59.6,66.2
1314,2017,7,26,1,780.3333333333334,0.0,57.5,68.3
1315,2017,7,26,2,800.0,0.0,72.2,75.8
1316,2017,7,26,3,800.0,0.0,76.1,80.6
1317,2017,7,26,4,800.0,0.0,63.79999999999999,71.0
1318,2017,7,27,1,750.8333333333334,0.0,65.89999999999999,71.89999999999999
1319,2017,7,27,2,801.3333333333334,0.0,76.10000000000001,81.8
1320,2017,7,27,3,802.0,0.0,77.89999999999999,84.2
1321,2017,7,27,4,801.3333333333334,0.0,70.1,74.89999999999999
1322,2017,7,28,1,801.0,0.0,62.9,65.60000000000001
1323,2017,7,28,2,801.5,0.0,69.8,74.89999999999999
1324,2017,7,28,3,751.3333333333334,0.0,71.3,77.0
1325,2017,7,28,4,800.0,0.0,64.4,69.8
1326,2017,7,29,1,800.0,0.0,57.199999999999996,62.6
1327,2017,7,29,2,800.5,0.0,74.00000000000001,77.89999999999999
1328,2017,7,29,3,801.3333333333334,0.0,77.89999999999999,82.10000000000001
1329,2017,7,29,4,786.8333333333334,0.0,62.0,67.39999999999999
1330,2017,7,30,1,800.0,0.0,58.4,67.4
1331,2017,7,30,2,800.5,0.0,78.2,81.5
1332,2017,7,30,3,801.5,0.0,80.3,86.3
1333,2017,7,30,4,800.0,0.0,63.20000000000001,72.2
1334,2017,7,31,1,800.0,0.0,61.099999999999994,68.3
1335,2017,7,31,2,800.0,0.0,79.7,83.3
1336,2017,7,31,3,800.3333333333334,0.0,82.39999999999999,87.2
1337,2017,7,31,4,800.0,0.0,64.39999999999999,74.89999999999999
1338,2017,8,1,1,800.0,0.0,61.400000000000006,70.7
1339,2017,8,1,2,800.8333333333334,0.0,80.3,83.0
1340,2017,8,1,3,800.6666666666666,0.0,80.60000000000001,86.89999999999999
1341,2017,8,1,4,800.3333333333334,0.0,66.2,77.3
1342,2017,8,2,1,783.8333333333334,0.0,64.4,71.30000000000001
1343,2017,8,2,2,702.1666666666666,0.0,79.10000000000001,83.30000000000001
1344,2017,8,2,3,434.6923076923077,0.07692307692307693,69.66153846153847,84.89230769230768
1345,2017,8,2,4,802.3333333333334,0.0,67.39999999999999,74.89999999999999
1346,2017,8,3,1,706.7142857142857,0.0,62.85714285714287,68.25714285714285
1347,2017,8,3,2,588.5,0.0,75.5,81.5
1348,2017,8,3,3,455.9,0.2,68.35999999999999,83.3
1349,2017,8,3,4,768.1666666666666,0.0,65.89999999999999,72.8
1350,2017,8,4,1,565.25,0.0,65.525,70.7
1351,2017,8,4,2,802.3333333333334,0.0,70.10000000000001,76.10000000000001
1352,2017,8,4,3,635.6666666666666,0.0,63.50000000000001,68.89999999999999
1353,2017,8,4,4,601.0,0.0,64.65714285714286,70.05714285714285
1354,2017,8,5,1,800.0,0.0,56.0,59.6
1355,2017,8,5,2,801.1666666666666,0.0,67.10000000000001,72.5
1356,2017,8,5,3,801.6666666666666,0.0,72.2,77.0
1357,2017,8,5,4,686.5714285714286,0.0,59.771428571428565,65.6857142857143
1358,2017,8,6,1,767.0,0.0,56.300000000000004,62.900000000000006
1359,2017,8,6,2,800.3333333333334,0.0,69.5,72.8
1360,2017,8,6,3,751.0,0.0,72.2,77.60000000000001
1361,2017,8,6,4,703.5,0.0,58.1,68.30000000000001
1362,2017,8,7,1,751.0,0.0,56.900000000000006,63.199999999999996
1363,2017,8,7,2,751.8333333333334,0.0,68.9,74.3
1364,2017,8,7,3,751.3333333333334,0.0,71.9,78.49999999999999
1365,2017,8,7,4,750.6666666666666,0.0,62.6,67.7
1366,2017,8,8,1,773.6666666666666,0.0,54.20000000000001,60.5
1367,2017,8,8,2,800.0,0.0,73.10000000000001,76.7
1368,2017,8,8,3,800.0,0.0,78.19999999999999,83.30000000000001
1369,2017,8,8,4,800.3333333333334,0.0,60.199999999999996,68.60000000000001
1370,2017,8,9,1,800.0,0.0,58.70000000000001,66.8
1371,2017,8,9,2,800.3333333333334,0.0,75.5,80.3
1372,2017,8,9,3,801.1666666666666,0.0,77.60000000000001,83.30000000000001
1373,2017,8,9,4,800.0,0.0,62.900000000000006,73.1
1374,2017,8,10,1,721.0,0.0,58.800000000000004,68.8
1375,2017,8,10,2,801.1666666666666,0.0,75.2,79.7
1376,2017,8,10,3,800.5,0.0,77.60000000000001,82.4
1377,2017,8,10,4,800.0,0.0,63.79999999999999,73.7
1378,2017,8,11,1,638.3333333333334,0.0,63.999999999999986,70.6
1379,2017,8,11,2,506.8333333333333,0.0,71.89999999999999,75.2
1380,2017,8,11,3,423.7142857142857,0.0,72.62857142857142,84.45714285714284
1381,2017,8,11,4,800.5,0.0,63.79999999999999,73.7
1382,2017,8,12,1,785.8333333333334,0.0,61.400000000000006,64.7
1383,2017,8,12,2,802.8333333333334,0.0,69.2,73.10000000000001
1384,2017,8,12,3,561.0,0.0,71.3,77.3
1385,2017,8,12,4,800.6666666666666,0.0,64.40000000000002,69.8
1386,2017,8,13,1,716.0,0.0,56.525,62.60000000000001
1387,2017,8,13,2,801.1666666666666,0.0,71.6,75.8
1388,2017,8,13,3,803.0,0.0,73.7,78.8
1389,2017,8,13,4,774.1666666666666,0.0,62.0,67.7
1390,2017,8,14,1,784.1666666666666,0.0,58.699999999999996,66.8
1391,2017,8,14,2,802.0,0.0,73.7,79.39999999999999
1392,2017,8,14,3,803.0,0.0,77.0,82.4
1393,2017,8,14,4,801.5,0.0,64.1,71.60000000000001
1394,2017,8,15,1,665.75,0.0,62.825,69.125
1395,2017,8,15,2,704.25,0.0,70.475,74.52499999999999
1396,2017,8,15,3,802.0,0.0,77.30000000000001,83.89999999999999
1397,2017,8,15,4,801.5,0.0,66.5,73.39999999999999
1398,2017,8,16,1,800.6666666666666,0.0,60.30770000000003,63.30770000000003
1399,2017,8,16,2,801.8333333333334,0.0,73.7,79.1
1400,2017,8,16,3,801.6666666666666,0.0,77.0,82.10000000000001
1401,2017,8,16,4,800.6666666666666,0.0,66.5,71.89999999999999
1402,2017,8,17,1,670.2222222222222,0.0,69.8,74.0
1403,2017,8,17,2,596.6666666666666,0.0,73.25,78.49999999999999
1404,2017,8,17,3,613.875,0.0,75.425,79.925
1405,2017,8,17,4,800.3333333333334,0.0,71.60000000000001,76.7
1406,2017,8,18,1,800.6666666666666,0.0,69.2,71.60000000000001
1407,2017,8,18,2,756.6666666666666,0.0,73.7,76.4
1408,2017,8,18,3,804.0,0.0,74.3,78.2
1409,2017,8,18,4,801.3333333333334,0.0,70.39999999999999,74.89999999999999
1410,2017,8,19,1,751.8333333333334,0.0,62.0,66.5
1411,2017,8,19,2,802.0,0.0,72.2,76.10000000000001
1412,2017,8,19,3,800.6666666666666,0.0,76.39999999999999,80.0
1413,2017,8,19,4,774.6666666666666,0.0,62.300000000000004,71.0
1414,2017,8,20,1,746.4285714285714,0.0,56.68571428571429,64.4
1415,2017,8,20,2,800.0,0.0,75.5,79.39999999999999
1416,2017,8,20,3,800.3333333333334,0.0,78.5,83.60000000000001
1417,2017,8,20,4,790.1666666666666,0.0,62.900000000000006,71.3
1418,2017,8,21,1,714.3333333333334,0.0,65.0,71.6
1419,2017,8,21,2,800.3333333333334,0.0,80.3,84.8
1420,2017,8,21,3,800.6666666666666,0.0,79.7,85.7
1421,2017,8,21,4,750.0,0.0,72.2,76.7
1422,2017,8,22,1,530.25,0.0,72.275,75.875
1423,2017,8,22,2,655.0,0.0,73.7,77.0
1424,2017,8,22,3,705.0,0.0,73.7,79.10000000000001
1425,2017,8,22,4,750.3333333333334,0.0,71.60000000000001,77.00000000000001
1426,2017,8,23,1,800.0,0.0,54.50000000000001,61.1
1427,2017,8,23,2,801.8333333333334,0.0,68.60000000000001,73.10000000000001
1428,2017,8,23,3,802.8333333333334,0.0,70.7,75.5
1429,2017,8,23,4,800.8333333333334,0.0,59.6,67.10000000000001
1430,2017,8,24,1,801.0,0.0,52.70000000000001,57.800000000000004
1431,2017,8,24,2,801.3333333333334,0.0,62.9,68.30000000000001
1432,2017,8,24,3,651.5,0.0,62.900000000000006,66.80000000000001
1433,2017,8,24,4,800.3333333333334,0.0,56.6,63.5
1434,2017,8,25,1,801.3333333333334,0.0,48.20000000000001,55.099999999999994
1435,2017,8,25,2,801.3333333333334,0.0,64.4,68.30000000000001
1436,2017,8,25,3,801.1666666666666,0.0,67.10000000000001,71.89999999999999
1437,2017,8,25,4,800.0,0.0,51.800000000000004,59.9
1438,2017,8,26,1,740.7142857142857,0.0,46.142857142857146,55.65714285714286
1439,2017,8,26,2,800.5,0.0,65.3,69.5
1440,2017,8,26,3,800.0,0.0,68.89999999999999,73.10000000000001
1441,2017,8,26,4,800.0,0.0,52.4,62.29999999999999
1442,2017,8,27,1,800.0,0.0,53.6,59.300000000000004
1443,2017,8,27,2,800.8333333333334,0.0,67.39999999999999,71.3
1444,2017,8,27,3,800.1666666666666,0.0,70.7,74.60000000000001
1445,2017,8,27,4,800.3333333333334,0.0,57.5,65.0
1446,2017,8,28,1,767.5,0.0,61.1,64.39999999999999
1447,2017,8,28,2,577.4285714285714,0.0,66.45714285714286,71.08571428571429
1448,2017,8,28,3,505.5625,0.25,64.28750000000001,69.575
1449,2017,8,28,4,591.9,0.2,62.779999999999994,66.38000000000001
1450,2017,8,29,1,694.9,0.0,62.06,67.1
1451,2017,8,29,2,551.3846153846154,0.0,66.33846153846154,72.15384615384613
1452,2017,8,29,3,542.3571428571429,0.0,65.04285714285713,68.89999999999999
1453,2017,8,29,4,673.6428571428571,0.0,62.21428571428572,65.55714285714288
1454,2017,8,30,1,721.0,0.0,59.29999999999999,62.0
1455,2017,8,30,2,750.1428571428571,0.0,68.25714285714285,72.11428571428571
1456,2017,8,30,3,801.0,0.0,74.00000000000001,79.7
1457,2017,8,30,4,736.8,0.0,60.44,65.48000000000002
1458,2017,8,31,1,802.5,0.0,62.30000000000001,65.3
1459,2017,8,31,2,788.8333333333334,0.0,64.7,70.40000000000002
1460,2017,8,31,3,801.0,0.0,64.65714285714286,69.28571428571429
1461,2017,8,31,4,800.0,0.0,61.699999999999996,67.10000000000001
1462,2017,9,1,1,800.0,0.0,47.6,55.099999999999994
1463,2017,9,1,2,800.0,0.0,58.70000000000001,63.800000000000004
1464,2017,9,1,3,800.0,0.0,61.699999999999996,64.7
1465,2017,9,1,4,800.0,0.0,52.699999999999996,57.199999999999996
1466,2017,9,2,1,800.0,0.0,49.400000000000006,57.199999999999996
1467,2017,9,2,2,800.8333333333334,0.0,62.599999999999994,68.0
1468,2017,9,2,3,804.0,0.0,64.10000000000001,67.69999999999999
1469,2017,9,2,4,717.3333333333334,0.0,53.900000000000006,59.30000000000001
1470,2017,9,3,1,752.8333333333334,0.0,55.4,60.199999999999996
1471,2017,9,3,2,802.3333333333334,0.0,64.39999999999999,69.50000000000001
1472,2017,9,3,3,786.8333333333334,0.0,71.3,77.60000000000001
1473,2017,9,3,4,700.6666666666666,0.0,58.4,64.7
1474,2017,9,4,1,800.8333333333334,0.0,57.800000000000004,62.6
1475,2017,9,4,2,801.1666666666666,0.0,70.39999999999999,74.89999999999999
1476,2017,9,4,3,434.6923076923077,0.07692307692307693,72.98461538461537,78.52307692307693
1477,2017,9,4,4,801.0,0.0,59.300000000000004,65.9
1478,2017,9,5,1,800.6666666666666,0.0,55.699999999999996,59.9
1479,2017,9,5,2,708.3333333333334,0.0,62.599999999999994,68.0
1480,2017,9,5,3,661.5,0.0,62.900000000000006,70.10000000000001
1481,2017,9,5,4,800.3333333333334,0.0,56.9,61.70000000000001
1482,2017,9,6,1,800.0,0.0,47.9,52.1
1483,2017,9,6,2,801.8333333333334,0.0,59.6,62.9
1484,2017,9,6,3,706.1666666666666,0.0,60.800000000000004,64.7
1485,2017,9,6,4,801.3333333333334,0.0,52.4,58.1
1486,2017,9,7,1,800.0,0.0,48.800000000000004,51.5
1487,2017,9,7,2,801.8333333333334,0.0,59.30000000000001,64.10000000000001
1488,2017,9,7,3,414.90909090909093,0.0,55.563636363636355,61.12727272727273
1489,2017,9,7,4,701.1666666666666,0.0,52.100000000000016,56.29999999999999
1490,2017,9,8,1,785.5,0.0,48.5,53.599999999999994
1491,2017,9,8,2,801.1666666666666,0.0,59.00000000000001,62.900000000000006
1492,2017,9,8,3,708.6666666666666,0.0,59.599999999999994,64.7
1493,2017,9,8,4,750.0,0.0,50.6,54.79999999999999
1494,2017,9,9,1,800.0,0.0,43.70000000000001,48.199999999999996
1495,2017,9,9,2,801.1666666666666,0.0,58.400000000000006,62.9
1496,2017,9,9,3,801.8333333333334,0.0,60.800000000000004,63.50000000000001
1497,2017,9,9,4,800.0,0.0,48.199999999999996,53.599999999999994
1498,2017,9,10,1,800.0,0.0,43.1,48.800000000000004
1499,2017,9,10,2,801.3333333333334,0.0,59.0,63.49999999999999
